
time,gFx,gFy,gFz,wx,wy,wz,
0.393,-0.18,0.97,-0.23,0.01,0.04,-0.01,
0.393,-0.18,0.97,-0.23,0.01,0.03,-0.01,
0.393,-0.18,0.97,-0.23,0.01,0.03,-0.01,
0.393,-0.18,0.98,-0.22,0.01,0.03,-0.01,
0.4,-0.18,0.97,-0.22,0.01,0.03,-0.01,
0.401,-0.18,0.97,-0.22,0.02,0.02,-0.01,
0.402,-0.18,0.98,-0.22,0.02,0.02,-0.01,
0.402,-0.18,0.98,-0.22,0.02,0.02,-0.01,
0.403,-0.18,0.98,-0.22,0.02,0.02,-0.01,
0.403,-0.18,0.98,-0.22,0.03,0.00,-0.01,
0.403,-0.18,0.98,-0.22,0.03,-0.00,-0.01,
0.403,-0.18,0.98,-0.22,0.03,-0.00,-0.01,
0.403,-0.18,0.98,-0.22,0.04,-0.01,-0.01,
0.403,-0.17,0.98,-0.21,0.04,-0.01,-0.01,
0.403,-0.17,0.98,-0.23,0.04,-0.01,-0.01,
0.403,-0.17,0.98,-0.23,0.03,-0.02,-0.01,
0.405,-0.17,0.98,-0.23,0.04,-0.03,-0.01,
0.405,-0.17,0.99,-0.23,0.04,-0.03,-0.01,
0.407,-0.18,0.99,-0.24,0.04,-0.03,-0.01,
0.407,-0.18,0.99,-0.24,0.03,-0.03,-0.01,
0.41,-0.18,0.99,-0.24,0.03,-0.03,-0.01,
0.41,-0.18,0.99,-0.24,0.02,-0.02,-0.01,
0.416,-0.18,0.99,-0.25,0.02,-0.02,-0.01,
0.416,-0.18,0.99,-0.25,0.02,-0.02,-0.01,
0.416,-0.18,0.99,-0.25,0.02,-0.02,-0.01,
0.416,-0.18,0.99,-0.25,0.02,-0.02,-0.01,
0.416,-0.18,0.99,-0.25,0.01,-0.01,-0.00,
0.416,-0.18,0.99,-0.25,0.01,-0.01,-0.00,
0.42,-0.18,1.00,-0.25,0.01,-0.01,-0.00,
0.421,-0.18,1.00,-0.25,0.00,-0.00,-0.00,
0.422,-0.18,0.99,-0.25,0.00,-0.00,-0.00,
0.422,-0.18,1.00,-0.26,0.00,-0.00,-0.00,
0.422,-0.18,1.00,-0.26,-0.01,0.00,0.00,
0.423,-0.18,1.00,-0.26,-0.01,0.01,0.00,
0.423,-0.18,1.00,-0.25,-0.01,0.01,0.00,
0.424,-0.18,1.00,-0.25,-0.01,0.01,0.00,
0.426,-0.18,0.99,-0.25,-0.01,0.01,0.00,
0.427,-0.18,0.99,-0.25,-0.02,0.01,0.00,
0.428,-0.18,0.99,-0.25,-0.02,0.01,0.00,
0.429,-0.18,0.99,-0.25,-0.02,0.01,0.01,
0.434,-0.18,0.99,-0.25,-0.02,0.01,0.01,
0.434,-0.18,0.99,-0.25,-0.03,0.01,0.01,
0.439,-0.18,0.99,-0.24,-0.03,0.01,0.01,
0.439,-0.18,0.99,-0.24,-0.02,0.00,0.01,
0.44,-0.17,0.99,-0.24,-0.02,0.00,0.01,
0.44,-0.17,0.99,-0.24,-0.03,0.01,0.02,
0.44,-0.17,0.99,-0.24,-0.03,0.01,0.02,
0.44,-0.17,0.98,-0.23,-0.03,0.01,0.02,
0.44,-0.16,0.98,-0.23,-0.03,0.01,0.02,
0.441,-0.16,0.98,-0.23,-0.02,0.01,0.01,
0.442,-0.16,0.98,-0.22,-0.02,0.01,0.01,
0.442,-0.16,0.98,-0.22,-0.02,0.01,0.02,
0.443,-0.16,0.98,-0.22,-0.02,0.01,0.02,
0.443,-0.16,0.98,-0.22,-0.02,0.01,0.02,
0.449,-0.16,0.98,-0.22,-0.02,0.01,0.02,
0.449,-0.16,0.98,-0.22,-0.01,0.01,0.01,
0.45,-0.16,0.98,-0.22,-0.01,0.01,0.01,
0.45,-0.16,0.98,-0.22,-0.01,0.01,0.01,
0.45,-0.16,0.98,-0.23,-0.01,0.01,0.01,
0.455,-0.16,0.98,-0.23,-0.01,0.01,0.02,
0.455,-0.16,0.98,-0.23,-0.00,0.01,0.01,
0.456,-0.16,0.98,-0.23,0.00,0.01,0.01,
0.456,-0.16,0.98,-0.24,0.00,0.01,0.01,
0.456,-0.16,0.98,-0.24,0.00,0.01,0.01,
0.456,-0.16,0.98,-0.24,0.00,0.01,0.01,
0.456,-0.16,0.98,-0.24,0.01,0.01,0.01,
0.457,-0.17,0.98,-0.26,0.01,0.01,0.01,
0.457,-0.17,0.98,-0.26,0.00,0.01,0.01,
0.458,-0.17,0.98,-0.25,0.00,0.01,0.01,
0.458,-0.17,0.98,-0.25,0.00,0.02,0.01,
0.465,-0.18,0.98,-0.27,0.00,0.02,0.01,
0.465,-0.18,0.98,-0.27,-0.01,0.02,0.02,
0.465,-0.18,0.98,-0.28,-0.01,0.02,0.02,
0.465,-0.18,0.98,-0.28,-0.02,0.02,0.02,
0.465,-0.18,0.98,-0.28,-0.02,0.02,0.03,
0.466,-0.18,0.98,-0.28,-0.02,0.02,0.03,
0.489,-0.18,0.98,-0.28,-0.02,0.02,0.03,
0.489,-0.18,0.98,-0.28,-0.03,0.02,0.03,
0.489,-0.19,0.98,-0.28,-0.03,0.02,0.03,
0.489,-0.19,0.98,-0.28,-0.04,0.02,0.03,
0.49,-0.18,0.98,-0.29,-0.04,0.02,0.03,
0.49,-0.18,0.98,-0.29,-0.05,0.02,0.04,
0.49,-0.18,0.98,-0.29,-0.05,0.02,0.05,
0.49,-0.18,0.99,-0.28,-0.05,0.02,0.05,
0.49,-0.18,0.98,-0.27,-0.05,0.02,0.05,
0.49,-0.18,0.98,-0.27,-0.07,0.02,0.05,
0.491,-0.17,0.99,-0.27,-0.07,0.02,0.05,
0.491,-0.17,0.98,-0.27,-0.07,0.02,0.05,
0.491,-0.17,0.98,-0.27,-0.07,0.02,0.05,
0.491,-0.17,0.98,-0.27,-0.08,0.03,0.05,
0.491,-0.17,0.98,-0.27,-0.09,0.03,0.05,
0.492,-0.16,0.99,-0.25,-0.09,0.03,0.05,
0.492,-0.15,0.99,-0.25,-0.09,0.03,0.05,
0.492,-0.15,0.99,-0.25,-0.09,0.03,0.05,
0.492,-0.15,0.99,-0.24,-0.09,0.03,0.05,
0.492,-0.15,0.99,-0.24,-0.09,0.04,0.04,
0.493,-0.15,0.98,-0.25,-0.09,0.04,0.04,
0.493,-0.15,0.98,-0.25,-0.10,0.04,0.05,
0.493,-0.16,0.98,-0.25,-0.10,0.04,0.05,
0.495,-0.16,0.98,-0.25,-0.10,0.04,0.05,
0.496,-0.16,0.98,-0.25,-0.10,0.05,0.04,
0.496,-0.16,0.98,-0.25,-0.11,0.05,0.04,
0.496,-0.16,0.98,-0.25,-0.11,0.06,0.04,
0.496,-0.17,0.98,-0.26,-0.11,0.06,0.04,
0.498,-0.18,0.98,-0.26,-0.11,0.06,0.04,
0.498,-0.18,0.98,-0.26,-0.11,0.06,0.04,
0.499,-0.18,0.98,-0.26,-0.11,0.06,0.04,
0.499,-0.18,0.98,-0.26,-0.12,0.07,0.04,
0.499,-0.18,0.98,-0.26,-0.12,0.07,0.04,
0.5,-0.18,0.98,-0.26,-0.13,0.07,0.04,
0.503,-0.18,0.99,-0.26,-0.13,0.07,0.04,
0.503,-0.18,0.99,-0.26,-0.13,0.06,0.05,
0.508,-0.17,0.99,-0.24,-0.13,0.06,0.05,
0.508,-0.17,0.99,-0.24,-0.14,0.06,0.04,
0.51,-0.17,0.99,-0.25,-0.14,0.06,0.04,
0.511,-0.17,0.99,-0.24,-0.14,0.06,0.04,
0.511,-0.17,0.99,-0.24,-0.14,0.06,0.04,
0.512,-0.17,0.99,-0.24,-0.14,0.06,0.04,
0.512,-0.17,0.99,-0.24,-0.14,0.05,0.04,
0.513,-0.17,0.99,-0.24,-0.15,0.06,0.05,
0.513,-0.17,0.99,-0.24,-0.15,0.06,0.04,
0.514,-0.17,0.99,-0.24,-0.15,0.06,0.04,
0.514,-0.17,0.99,-0.24,-0.15,0.06,0.04,
0.514,-0.17,0.99,-0.24,-0.15,0.07,0.04,
0.516,-0.16,0.99,-0.23,-0.15,0.07,0.04,
0.516,-0.16,0.99,-0.23,-0.15,0.08,0.03,
0.516,-0.16,0.99,-0.23,-0.15,0.08,0.03,
0.517,-0.16,0.99,-0.23,-0.15,0.09,0.03,
0.523,-0.16,0.99,-0.23,-0.15,0.09,0.03,
0.528,-0.16,0.99,-0.23,-0.15,0.09,0.03,
0.528,-0.16,0.99,-0.23,-0.15,0.09,0.03,
0.528,-0.16,0.99,-0.23,-0.15,0.10,0.02,
0.534,-0.17,0.99,-0.25,-0.15,0.10,0.02,
0.535,-0.17,0.99,-0.25,-0.15,0.10,0.03,
0.535,-0.17,0.99,-0.25,-0.15,0.10,0.03,
0.535,-0.17,0.99,-0.25,-0.16,0.10,0.02,
0.535,-0.17,0.99,-0.25,-0.16,0.10,0.02,
0.536,-0.17,0.99,-0.25,-0.15,0.10,0.02,
0.537,-0.17,0.99,-0.25,-0.15,0.10,0.02,
0.537,-0.17,0.99,-0.25,-0.16,0.10,0.03,
0.537,-0.17,0.99,-0.25,-0.16,0.10,0.03,
0.537,-0.17,0.99,-0.25,-0.16,0.11,0.03,
0.537,-0.17,0.99,-0.25,-0.16,0.11,0.03,
0.537,-0.17,0.99,-0.25,-0.17,0.10,0.03,
0.542,-0.17,0.99,-0.25,-0.17,0.11,0.03,
0.542,-0.17,0.99,-0.24,-0.17,0.11,0.03,
0.543,-0.17,0.99,-0.24,-0.17,0.11,0.03,
0.543,-0.17,0.98,-0.23,-0.17,0.11,0.03,
0.543,-0.16,0.98,-0.22,-0.17,0.11,0.03,
0.545,-0.16,0.98,-0.21,-0.17,0.11,0.03,
0.545,-0.16,0.98,-0.21,-0.17,0.10,0.03,
0.545,-0.16,0.98,-0.21,-0.17,0.10,0.03,
0.545,-0.16,0.98,-0.21,-0.17,0.10,0.03,
0.546,-0.16,0.98,-0.21,-0.15,0.10,0.02,
0.546,-0.16,0.98,-0.21,-0.15,0.09,0.02,
0.546,-0.16,0.98,-0.19,-0.15,0.09,0.02,
0.547,-0.16,0.98,-0.19,-0.15,0.09,0.02,
0.547,-0.16,0.98,-0.19,-0.14,0.08,0.02,
0.549,-0.16,0.98,-0.18,-0.14,0.08,0.02,
0.55,-0.16,0.98,-0.18,-0.13,0.08,0.01,
0.551,-0.16,0.98,-0.18,-0.13,0.08,0.01,
0.551,-0.16,0.98,-0.18,-0.12,0.07,0.01,
0.553,-0.16,0.97,-0.19,-0.12,0.07,0.01,
0.554,-0.16,0.97,-0.19,-0.11,0.06,0.01,
0.555,-0.16,0.98,-0.19,-0.11,0.06,0.01,
0.555,-0.16,0.98,-0.19,-0.10,0.06,0.01,
0.557,-0.16,0.98,-0.20,-0.10,0.06,0.01,
0.557,-0.16,0.98,-0.20,-0.08,0.05,0.00,
0.563,-0.16,0.98,-0.20,-0.08,0.04,0.00,
0.563,-0.16,0.98,-0.20,-0.07,0.04,0.00,
0.564,-0.16,0.98,-0.19,-0.07,0.04,0.00,
0.564,-0.16,0.98,-0.19,-0.06,0.03,-0.00,
0.564,-0.17,0.98,-0.20,-0.06,0.03,-0.00,
0.564,-0.16,0.98,-0.20,-0.06,0.03,-0.00,
0.567,-0.16,0.98,-0.20,-0.06,0.03,-0.00,
0.568,-0.16,0.98,-0.20,-0.05,0.02,-0.00,
0.584,-0.16,0.98,-0.20,-0.04,0.01,-0.00,
0.584,-0.16,0.98,-0.20,-0.04,0.01,-0.00,
0.584,-0.16,0.98,-0.19,-0.04,0.01,-0.00,
0.584,-0.16,0.98,-0.19,-0.04,0.01,-0.00,
0.584,-0.16,0.98,-0.19,-0.04,0.01,-0.00,
0.584,-0.16,0.98,-0.19,-0.03,0.01,-0.00,
0.584,-0.16,0.98,-0.19,-0.02,0.00,-0.01,
0.585,-0.16,0.98,-0.19,-0.02,0.00,-0.01,
0.585,-0.16,0.98,-0.19,-0.02,0.00,-0.01,
0.585,-0.16,0.98,-0.19,-0.02,-0.00,-0.01,
0.585,-0.16,0.98,-0.20,-0.02,-0.00,-0.01,
0.585,-0.16,0.98,-0.20,-0.01,-0.01,-0.01,
0.585,-0.17,0.98,-0.20,-0.01,-0.01,-0.01,
0.585,-0.17,0.98,-0.20,-0.02,-0.01,-0.01,
0.586,-0.17,0.99,-0.21,-0.02,-0.01,-0.01,
0.586,-0.17,0.99,-0.21,-0.01,-0.01,-0.01,
0.586,-0.17,0.99,-0.21,-0.01,-0.01,-0.01,
0.586,-0.17,0.99,-0.22,-0.01,-0.01,-0.01,
0.588,-0.17,0.98,-0.22,-0.01,-0.01,-0.01,
0.588,-0.17,0.98,-0.22,-0.01,-0.01,-0.01,
0.588,-0.17,0.98,-0.22,-0.01,-0.01,-0.01,
0.589,-0.17,0.99,-0.21,-0.01,-0.01,-0.01,
0.589,-0.17,0.99,-0.22,-0.01,-0.01,-0.01,
0.589,-0.17,0.99,-0.22,-0.01,-0.01,-0.00,
0.593,-0.17,0.98,-0.22,-0.01,-0.01,-0.00,
0.593,-0.17,0.98,-0.22,-0.01,-0.01,-0.00,
0.594,-0.17,0.98,-0.22,-0.01,-0.02,0.00,
0.594,-0.17,0.98,-0.22,-0.01,-0.02,0.00,
0.594,-0.17,0.98,-0.21,-0.01,-0.02,0.00,
0.594,-0.17,0.98,-0.21,-0.00,-0.02,0.00,
0.596,-0.17,0.98,-0.22,-0.00,-0.02,0.00,
0.596,-0.17,0.98,-0.22,-0.00,-0.03,-0.00,
0.599,-0.17,0.98,-0.21,-0.00,-0.03,-0.00,
0.599,-0.17,0.98,-0.21,-0.01,-0.03,-0.00,
0.603,-0.17,0.98,-0.21,0.00,-0.04,0.00,
0.604,-0.17,0.98,-0.22,0.00,-0.04,0.00,
0.606,-0.17,0.98,-0.22,0.00,-0.04,0.00,
0.606,-0.17,0.99,-0.21,0.00,-0.04,0.00,
0.607,-0.17,0.99,-0.21,0.01,-0.03,-0.00,
0.607,-0.17,0.99,-0.21,0.01,-0.03,0.00,
0.607,-0.17,0.98,-0.21,0.01,-0.03,0.00,
0.607,-0.17,0.98,-0.21,0.02,-0.03,0.00,
0.612,-0.17,0.98,-0.21,0.02,-0.03,0.00,
0.613,-0.17,0.99,-0.20,0.02,-0.03,0.00,
0.613,-0.17,0.99,-0.20,0.02,-0.03,0.01,
0.613,-0.17,0.99,-0.21,0.02,-0.03,0.01,
0.617,-0.17,0.99,-0.21,0.02,-0.03,0.01,
0.617,-0.17,0.99,-0.21,0.03,-0.03,0.01,
0.617,-0.17,0.99,-0.21,0.03,-0.04,0.00,
0.617,-0.17,0.99,-0.21,0.03,-0.03,0.00,
0.617,-0.17,0.99,-0.21,0.03,-0.03,0.00,
0.618,-0.17,0.99,-0.22,0.03,-0.03,0.00,
0.618,-0.16,0.99,-0.22,0.03,-0.03,0.00,
0.618,-0.16,0.99,-0.22,0.04,-0.03,0.00,
0.62,-0.16,0.99,-0.22,0.04,-0.03,0.00,
0.621,-0.16,0.99,-0.22,0.03,-0.03,0.00,
0.625,-0.16,0.99,-0.23,0.03,-0.03,0.00,
0.625,-0.16,0.99,-0.23,0.03,-0.02,0.00,
0.625,-0.17,0.99,-0.24,0.03,-0.02,0.00,
0.625,-0.17,0.99,-0.24,0.03,-0.02,0.00,
0.63,-0.17,0.99,-0.24,0.03,-0.02,0.00,
0.63,-0.17,0.99,-0.24,0.03,-0.02,0.00,
0.63,-0.17,0.99,-0.24,0.03,-0.02,0.00,
0.63,-0.17,0.99,-0.24,0.01,-0.01,0.00,
0.63,-0.17,0.99,-0.24,0.01,-0.01,0.00,
0.631,-0.17,0.99,-0.24,0.00,-0.01,0.00,
0.635,-0.17,0.99,-0.24,0.00,-0.01,0.00,
0.635,-0.17,0.99,-0.24,0.00,-0.01,0.00,
0.635,-0.17,0.99,-0.23,0.00,-0.01,0.00,
0.635,-0.17,0.99,-0.23,-0.00,-0.01,0.00,
0.638,-0.17,0.99,-0.23,-0.01,-0.01,0.01,
0.638,-0.17,0.99,-0.22,-0.01,-0.01,0.01,
0.639,-0.17,0.99,-0.22,-0.01,-0.01,0.01,
0.64,-0.16,0.99,-0.23,-0.01,-0.01,0.01,
0.641,-0.16,0.99,-0.23,-0.02,-0.00,0.01,
0.641,-0.16,0.99,-0.22,-0.02,-0.00,0.01,
0.643,-0.16,0.99,-0.22,-0.02,-0.00,0.01,
0.644,-0.16,0.99,-0.22,-0.02,0.00,0.01,
0.647,-0.16,0.99,-0.22,-0.02,0.01,0.01,
0.648,-0.16,0.99,-0.22,-0.02,0.01,0.00,
0.648,-0.16,0.99,-0.22,-0.02,0.01,0.00,
0.648,-0.16,0.99,-0.23,-0.02,0.01,0.00,
0.652,-0.16,0.99,-0.23,-0.04,0.02,0.01,
0.652,-0.17,0.99,-0.23,-0.04,0.02,0.01,
0.652,-0.17,0.99,-0.23,-0.04,0.02,0.01,
0.653,-0.17,0.99,-0.23,-0.04,0.03,0.01,
0.663,-0.18,0.99,-0.24,-0.04,0.03,0.01,
0.664,-0.18,0.99,-0.24,-0.04,0.04,0.01,
0.664,-0.18,0.99,-0.24,-0.04,0.04,0.01,
0.665,-0.18,0.99,-0.24,-0.04,0.04,0.01,
0.665,-0.18,0.99,-0.23,-0.04,0.04,0.01,
0.672,-0.18,0.99,-0.23,-0.05,0.05,0.01,
0.673,-0.18,0.99,-0.22,-0.05,0.05,0.01,
0.673,-0.18,0.99,-0.22,-0.05,0.05,0.02,
0.673,-0.18,0.99,-0.22,-0.05,0.05,0.01,
0.674,-0.17,0.99,-0.23,-0.05,0.05,0.01,
0.674,-0.17,0.99,-0.23,-0.05,0.05,0.01,
0.674,-0.17,0.99,-0.23,-0.05,0.05,0.02,
0.674,-0.17,0.99,-0.22,-0.05,0.05,0.02,
0.675,-0.17,0.99,-0.22,-0.06,0.05,0.02,
0.694,-0.17,0.99,-0.22,-0.06,0.05,0.02,
0.694,-0.17,0.99,-0.22,-0.06,0.05,0.02,
0.694,-0.17,0.99,-0.22,-0.05,0.05,0.02,
0.694,-0.16,0.99,-0.22,-0.05,0.05,0.02,
0.694,-0.16,0.99,-0.21,-0.05,0.05,0.02,
0.694,-0.16,0.99,-0.21,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.20,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.20,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.20,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.20,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.19,-0.05,0.05,0.02,
0.695,-0.16,0.99,-0.19,-0.04,0.05,0.02,
0.695,-0.16,0.99,-0.19,-0.04,0.05,0.02,
0.695,-0.16,0.99,-0.19,-0.03,0.04,0.02,
0.695,-0.16,0.99,-0.19,-0.02,0.04,0.02,
0.695,-0.16,0.99,-0.20,-0.02,0.04,0.02,
0.696,-0.16,0.99,-0.20,-0.02,0.04,0.02,
0.696,-0.16,0.99,-0.20,-0.02,0.03,0.01,
0.696,-0.16,0.99,-0.21,-0.02,0.03,0.01,
0.696,-0.16,0.99,-0.21,-0.02,0.02,0.01,
0.696,-0.17,0.99,-0.21,-0.02,0.02,0.01,
0.696,-0.17,0.99,-0.21,-0.02,0.02,0.02,
0.696,-0.17,0.99,-0.21,-0.01,0.01,0.02,
0.696,-0.17,0.99,-0.21,-0.01,0.01,0.02,
0.696,-0.17,0.98,-0.22,-0.01,0.01,0.02,
0.696,-0.17,0.98,-0.22,-0.01,0.02,0.02,
0.696,-0.17,0.99,-0.23,-0.01,0.02,0.02,
0.697,-0.17,0.99,-0.23,-0.01,0.01,0.02,
0.697,-0.17,0.99,-0.23,-0.01,0.01,0.02,
0.697,-0.17,0.99,-0.23,-0.01,0.01,0.03,
0.698,-0.17,0.99,-0.22,-0.01,0.01,0.03,
0.698,-0.17,0.99,-0.22,-0.02,0.01,0.03,
0.7,-0.16,0.99,-0.22,-0.02,0.01,0.03,
0.7,-0.16,0.99,-0.22,-0.02,0.01,0.03,
0.702,-0.16,0.99,-0.22,-0.02,0.01,0.03,
0.703,-0.16,0.99,-0.22,-0.00,0.01,0.03,
0.708,-0.15,0.99,-0.22,-0.00,0.01,0.03,
0.709,-0.15,0.99,-0.22,-0.00,0.01,0.03,
0.709,-0.15,0.99,-0.22,-0.01,0.00,0.03,
0.709,-0.15,0.99,-0.22,-0.01,-0.00,0.03,
0.709,-0.15,0.99,-0.21,-0.01,-0.00,0.03,
0.709,-0.15,0.99,-0.21,-0.00,-0.01,0.02,
0.709,-0.15,0.99,-0.21,-0.00,-0.01,0.02,
0.709,-0.15,0.99,-0.21,0.00,-0.01,0.02,
0.712,-0.15,0.99,-0.22,0.00,-0.01,0.02,
0.712,-0.15,0.99,-0.22,0.01,-0.01,0.02,
0.714,-0.15,0.99,-0.21,0.01,-0.01,0.02,
0.714,-0.15,0.99,-0.21,0.01,-0.02,0.02,
0.716,-0.15,0.99,-0.21,0.01,-0.02,0.02,
0.716,-0.15,0.99,-0.21,0.01,-0.02,0.02,
0.722,-0.15,0.99,-0.20,0.01,-0.02,0.02,
0.722,-0.15,0.99,-0.20,0.02,-0.02,0.01,
0.723,-0.15,0.99,-0.20,0.02,-0.02,0.01,
0.723,-0.15,0.99,-0.20,0.03,-0.02,0.00,
0.724,-0.15,0.98,-0.20,0.03,-0.02,0.00,
0.724,-0.15,0.98,-0.20,0.03,-0.02,0.00,
0.724,-0.15,0.98,-0.20,0.03,-0.02,0.00,
0.724,-0.15,0.98,-0.20,0.03,-0.03,0.00,
0.724,-0.15,0.98,-0.21,0.03,-0.03,0.00,
0.725,-0.15,0.98,-0.21,0.03,-0.03,-0.00,
0.727,-0.15,0.98,-0.22,0.03,-0.03,-0.00,
0.727,-0.15,0.98,-0.22,0.03,-0.04,0.00,
0.729,-0.16,0.98,-0.23,0.03,-0.04,0.00,
0.73,-0.16,0.98,-0.23,0.03,-0.03,-0.00,
0.731,-0.16,0.98,-0.23,0.03,-0.03,-0.00,
0.731,-0.16,0.98,-0.23,0.04,-0.03,-0.00,
0.737,-0.16,0.98,-0.24,0.04,-0.03,-0.00,
0.738,-0.16,0.98,-0.24,0.03,-0.03,-0.00,
0.738,-0.16,0.98,-0.24,0.03,-0.03,-0.00,
0.739,-0.16,0.98,-0.24,0.03,-0.03,-0.00,
0.739,-0.16,0.99,-0.25,0.03,-0.03,-0.00,
0.739,-0.16,0.99,-0.25,0.03,-0.02,-0.00,
0.74,-0.17,0.99,-0.24,0.03,-0.02,-0.00,
0.74,-0.17,0.99,-0.24,0.02,-0.02,-0.00,
0.742,-0.17,0.99,-0.24,0.02,-0.02,-0.00,
0.742,-0.17,0.99,-0.24,0.03,-0.02,-0.00,
0.744,-0.17,0.99,-0.24,0.03,-0.02,-0.00,
0.745,-0.17,0.99,-0.24,0.02,-0.02,-0.00,
0.745,-0.17,0.99,-0.24,0.02,-0.02,-0.00,
0.746,-0.17,0.99,-0.24,0.01,-0.02,-0.00,
0.752,-0.17,0.99,-0.25,0.01,-0.02,-0.00,
0.752,-0.17,0.99,-0.25,0.01,-0.02,-0.00,
0.754,-0.17,0.98,-0.24,0.01,-0.02,-0.00,
0.755,-0.17,0.98,-0.26,0.01,-0.02,-0.00,
0.755,-0.17,0.98,-0.26,0.00,-0.02,-0.00,
0.755,-0.17,0.98,-0.26,-0.00,-0.01,-0.00,
0.756,-0.17,0.98,-0.26,0.00,-0.01,0.00,
0.756,-0.17,0.98,-0.26,-0.01,0.00,0.00,
0.756,-0.17,0.98,-0.25,-0.01,0.00,0.00,
0.756,-0.17,0.98,-0.26,-0.01,0.00,0.00,
0.757,-0.17,0.98,-0.25,-0.01,0.00,0.00,
0.757,-0.17,0.98,-0.25,-0.02,0.00,-0.00,
0.759,-0.17,0.98,-0.26,-0.02,0.00,-0.00,
0.759,-0.17,0.98,-0.26,-0.03,0.01,0.00,
0.761,-0.17,0.99,-0.25,-0.03,0.01,0.00,
0.761,-0.17,0.99,-0.25,-0.03,0.02,0.00,
0.768,-0.17,0.99,-0.25,-0.03,0.02,0.00,
0.77,-0.17,0.99,-0.25,-0.03,0.02,0.00,
0.77,-0.17,0.99,-0.25,-0.04,0.03,0.00,
0.771,-0.17,0.99,-0.25,-0.04,0.03,-0.00,
0.799,-0.17,0.99,-0.24,-0.04,0.03,-0.00,
0.799,-0.16,0.99,-0.23,-0.04,0.03,-0.00,
0.799,-0.16,0.98,-0.23,-0.04,0.03,-0.00,
0.8,-0.16,0.98,-0.23,-0.04,0.03,-0.00,
0.8,-0.16,0.98,-0.22,-0.04,0.03,-0.00,
0.8,-0.16,0.98,-0.22,-0.04,0.04,-0.00,
0.8,-0.16,0.98,-0.21,-0.04,0.04,-0.00,
0.8,-0.16,0.98,-0.21,-0.04,0.04,-0.01,
0.801,-0.16,0.98,-0.21,-0.04,0.04,-0.01,
0.801,-0.16,0.98,-0.21,-0.03,0.04,-0.01,
0.801,-0.16,0.97,-0.21,-0.03,0.04,-0.01,
0.801,-0.16,0.97,-0.21,-0.02,0.04,-0.00,
0.802,-0.16,0.97,-0.20,-0.02,0.04,-0.00,
0.802,-0.16,0.97,-0.21,-0.02,0.04,-0.00,
0.802,-0.16,0.97,-0.21,-0.02,0.04,-0.01,
0.802,-0.16,0.97,-0.21,-0.02,0.04,-0.00,
0.802,-0.16,0.97,-0.21,-0.01,0.04,0.00,
0.803,-0.16,0.98,-0.22,-0.01,0.04,0.00,
0.803,-0.16,0.97,-0.22,-0.01,0.04,0.00,
0.803,-0.16,0.97,-0.22,-0.01,0.05,-0.00,
0.803,-0.16,0.97,-0.23,-0.01,0.05,-0.00,
0.803,-0.16,0.97,-0.23,-0.01,0.05,-0.00,
0.804,-0.16,0.97,-0.23,-0.01,0.05,-0.00,
0.804,-0.16,0.97,-0.23,-0.01,0.05,0.00,
0.804,-0.16,0.98,-0.23,-0.01,0.05,0.00,
0.804,-0.16,0.98,-0.23,-0.01,0.05,0.00,
0.804,-0.16,0.98,-0.23,-0.01,0.05,0.00,
0.804,-0.16,0.98,-0.23,-0.01,0.05,0.00,
0.805,-0.16,0.98,-0.24,-0.01,0.05,0.00,
0.805,-0.16,0.98,-0.24,-0.01,0.05,0.00,
0.805,-0.16,0.98,-0.24,-0.01,0.06,0.00,
0.805,-0.16,0.98,-0.24,-0.02,0.05,0.00,
0.805,-0.16,0.98,-0.24,-0.02,0.05,0.00,
0.805,-0.16,0.98,-0.24,-0.02,0.05,0.00,
0.806,-0.16,0.98,-0.23,-0.02,0.05,0.00,
0.806,-0.16,0.98,-0.23,-0.02,0.05,0.01,
0.806,-0.16,0.98,-0.23,-0.02,0.05,0.01,
0.806,-0.16,0.98,-0.23,-0.02,0.05,0.01,
0.806,-0.16,0.98,-0.23,-0.02,0.05,0.01,
0.806,-0.16,0.98,-0.23,-0.03,0.05,0.00,
0.807,-0.16,0.98,-0.23,-0.03,0.05,0.00,
0.807,-0.16,0.98,-0.23,-0.03,0.05,0.01,
0.808,-0.15,0.98,-0.23,-0.03,0.05,0.01,
0.809,-0.15,0.98,-0.23,-0.03,0.05,0.01,
0.811,-0.15,0.98,-0.23,-0.04,0.05,0.01,
0.811,-0.16,0.98,-0.24,-0.04,0.05,0.01,
0.818,-0.16,0.98,-0.24,-0.04,0.05,0.01,
0.818,-0.16,0.98,-0.23,-0.04,0.05,0.01,
0.822,-0.16,0.98,-0.23,-0.04,0.05,0.01,
0.822,-0.16,0.98,-0.23,-0.04,0.05,0.01,
0.822,-0.16,0.98,-0.23,-0.04,0.05,0.01,
0.822,-0.16,0.98,-0.23,-0.05,0.05,0.01,
0.823,-0.16,0.98,-0.23,-0.05,0.05,0.01,
0.824,-0.16,0.98,-0.23,-0.04,0.05,0.01,
0.824,-0.16,0.98,-0.22,-0.04,0.05,0.01,
0.824,-0.16,0.99,-0.22,-0.04,0.05,0.01,
