
time,gFx,gFy,gFz,wx,wy,wz,
0.417,0.27,0.96,-0.19,0.01,0.02,0.02,
0.423,0.27,0.96,-0.19,0.01,0.02,0.02,
0.424,0.27,0.95,-0.19,0.01,0.02,0.02,
0.424,0.27,0.95,-0.19,0.00,0.02,0.02,
0.424,0.27,0.95,-0.19,0.00,0.02,0.02,
0.424,0.27,0.95,-0.19,0.01,0.01,0.02,
0.424,0.27,0.95,-0.21,0.01,0.01,0.02,
0.424,0.27,0.95,-0.21,0.01,0.01,0.02,
0.424,0.27,0.95,-0.21,0.01,0.01,0.02,
0.427,0.27,0.95,-0.21,0.01,0.01,0.02,
0.427,0.27,0.95,-0.21,0.01,0.01,0.02,
0.429,0.27,0.95,-0.21,0.01,0.01,0.02,
0.43,0.27,0.95,-0.21,0.00,0.01,0.02,
0.431,0.26,0.95,-0.21,0.00,0.01,0.02,
0.431,0.26,0.95,-0.21,0.01,0.01,0.02,
0.438,0.26,0.96,-0.21,0.01,0.01,0.02,
0.438,0.26,0.96,-0.21,0.01,0.01,0.02,
0.438,0.26,0.96,-0.21,0.01,0.00,0.02,
0.439,0.26,0.96,-0.20,0.01,0.00,0.02,
0.439,0.26,0.96,-0.20,0.01,0.00,0.02,
0.439,0.26,0.96,-0.20,0.01,0.00,0.02,
0.439,0.26,0.96,-0.21,0.01,0.00,0.02,
0.441,0.26,0.96,-0.21,0.00,0.00,0.02,
0.442,0.26,0.96,-0.20,0.00,0.00,0.02,
0.443,0.26,0.96,-0.20,0.00,0.00,0.01,
0.444,0.26,0.96,-0.20,0.00,0.00,0.01,
0.444,0.26,0.96,-0.20,0.01,-0.00,0.02,
0.446,0.26,0.96,-0.21,0.01,-0.00,0.02,
0.447,0.26,0.96,-0.21,0.01,-0.00,0.01,
0.452,0.26,0.96,-0.21,0.01,-0.00,0.02,
0.453,0.26,0.96,-0.21,0.01,-0.00,0.02,
0.453,0.26,0.96,-0.21,0.01,-0.00,0.02,
0.454,0.26,0.96,-0.21,0.01,-0.00,0.02,
0.454,0.26,0.96,-0.21,0.00,-0.01,0.01,
0.454,0.26,0.96,-0.21,0.00,-0.00,0.01,
0.454,0.26,0.97,-0.22,0.00,-0.00,0.01,
0.455,0.26,0.97,-0.22,-0.00,-0.01,0.01,
0.457,0.26,0.96,-0.22,-0.00,-0.01,0.01,
0.457,0.26,0.96,-0.22,-0.00,-0.00,0.01,
0.458,0.26,0.96,-0.22,-0.00,-0.00,0.01,
0.459,0.26,0.96,-0.22,-0.00,-0.00,0.01,
0.46,0.26,0.97,-0.22,-0.00,-0.00,0.01,
0.461,0.26,0.97,-0.22,-0.01,-0.01,0.01,
0.467,0.26,0.96,-0.21,-0.01,-0.01,0.01,
0.467,0.26,0.96,-0.21,-0.01,-0.01,0.01,
0.467,0.26,0.96,-0.21,-0.00,-0.01,0.01,
0.467,0.26,0.96,-0.21,-0.00,-0.01,0.01,
0.468,0.26,0.96,-0.21,0.00,-0.01,0.00,
0.468,0.26,0.96,-0.21,0.00,-0.01,0.00,
0.468,0.26,0.96,-0.21,0.00,-0.01,0.00,
0.468,0.26,0.96,-0.21,-0.01,-0.01,0.00,
0.475,0.26,0.96,-0.21,-0.01,-0.01,0.00,
0.475,0.26,0.96,-0.21,-0.01,-0.01,0.00,
0.476,0.26,0.96,-0.21,-0.01,-0.01,0.00,
0.476,0.26,0.96,-0.21,-0.01,-0.01,0.00,
0.476,0.26,0.96,-0.21,-0.00,-0.01,0.00,
0.476,0.26,0.96,-0.21,-0.00,-0.01,0.00,
0.476,0.26,0.96,-0.21,-0.00,-0.01,-0.00,
0.477,0.26,0.96,-0.21,-0.00,-0.01,0.00,
0.478,0.26,0.96,-0.21,-0.00,-0.01,0.00,
0.479,0.26,0.96,-0.21,-0.01,-0.00,0.00,
0.48,0.26,0.96,-0.21,-0.01,-0.00,0.00,
0.48,0.26,0.96,-0.21,-0.01,-0.00,-0.00,
0.482,0.26,0.96,-0.21,-0.01,-0.00,-0.00,
0.483,0.26,0.96,-0.21,-0.01,0.00,-0.00,
0.508,0.26,0.96,-0.22,-0.01,0.00,-0.00,
0.509,0.26,0.96,-0.22,-0.01,0.00,-0.00,
0.509,0.26,0.96,-0.21,-0.01,0.00,-0.00,
0.509,0.27,0.96,-0.21,-0.01,0.00,-0.00,
0.51,0.27,0.96,-0.21,-0.01,0.00,-0.01,
0.511,0.27,0.96,-0.21,-0.01,0.00,-0.01,
0.511,0.27,0.96,-0.21,-0.00,0.00,-0.01,
0.512,0.26,0.96,-0.21,-0.00,0.00,-0.01,
0.512,0.27,0.97,-0.21,-0.00,0.00,-0.01,
0.512,0.27,0.97,-0.21,-0.00,0.01,-0.01,
0.512,0.26,0.96,-0.21,-0.00,0.01,-0.01,
0.512,0.26,0.96,-0.21,-0.01,0.00,-0.01,
0.512,0.26,0.96,-0.21,-0.01,0.00,-0.01,
0.512,0.26,0.96,-0.21,-0.01,0.00,-0.01,
0.513,0.26,0.96,-0.21,-0.01,0.00,-0.01,
0.513,0.26,0.96,-0.21,-0.01,0.00,-0.01,
0.513,0.26,0.96,-0.21,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.00,-0.01,
0.513,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.514,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.518,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.518,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.518,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.518,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.52,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.521,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.521,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.521,0.26,0.96,-0.20,-0.01,-0.01,-0.01,
0.526,0.27,0.96,-0.20,-0.01,-0.01,-0.01,
0.526,0.26,0.96,-0.19,-0.01,-0.01,-0.01,
0.526,0.26,0.96,-0.19,-0.01,-0.01,-0.01,
0.526,0.26,0.96,-0.19,-0.01,-0.01,-0.01,
0.529,0.26,0.96,-0.19,-0.02,-0.02,-0.01,
0.529,0.26,0.96,-0.19,-0.02,-0.01,-0.01,
0.53,0.26,0.96,-0.20,-0.02,-0.01,-0.01,
0.53,0.26,0.96,-0.20,-0.01,-0.02,-0.01,
0.53,0.26,0.96,-0.20,-0.01,-0.02,-0.01,
0.531,0.26,0.96,-0.20,-0.02,-0.01,-0.01,
0.532,0.26,0.97,-0.20,-0.02,-0.01,-0.01,
0.532,0.26,0.97,-0.20,-0.02,-0.01,-0.01,
0.534,0.26,0.97,-0.19,-0.02,-0.01,-0.01,
0.534,0.26,0.97,-0.19,-0.02,-0.01,-0.01,
0.537,0.25,0.97,-0.19,-0.02,-0.01,-0.01,
0.537,0.25,0.97,-0.19,-0.01,-0.01,-0.01,
0.538,0.25,0.97,-0.19,-0.01,-0.01,-0.01,
0.539,0.25,0.97,-0.19,-0.02,-0.01,-0.01,
0.546,0.25,0.97,-0.19,-0.02,-0.01,-0.01,
0.546,0.25,0.97,-0.19,-0.02,-0.01,-0.01,
0.548,0.25,0.97,-0.18,-0.02,-0.01,-0.01,
0.548,0.25,0.97,-0.18,-0.02,-0.01,-0.01,
0.548,0.25,0.97,-0.18,-0.02,-0.00,-0.01,
0.548,0.25,0.97,-0.18,-0.01,-0.00,-0.01,
0.548,0.25,0.97,-0.18,-0.01,-0.00,-0.00,
0.548,0.25,0.97,-0.18,-0.01,-0.00,-0.00,
0.549,0.25,0.97,-0.18,-0.01,-0.00,-0.00,
0.549,0.25,0.97,-0.18,-0.01,-0.00,-0.00,
0.55,0.25,0.97,-0.18,-0.01,-0.00,-0.00,
0.55,0.25,0.97,-0.18,-0.00,-0.00,-0.00,
0.551,0.25,0.97,-0.18,-0.00,-0.00,-0.00,
0.551,0.25,0.97,-0.18,-0.00,-0.00,-0.00,
0.553,0.25,0.97,-0.18,-0.00,-0.00,-0.00,
0.554,0.25,0.97,-0.18,-0.00,-0.00,0.01,
0.56,0.25,0.97,-0.18,0.00,0.00,0.00,
0.56,0.26,0.97,-0.18,0.00,0.00,0.00,
0.561,0.26,0.97,-0.19,0.00,0.00,0.00,
0.561,0.26,0.97,-0.19,0.00,0.00,0.00,
0.565,0.26,0.97,-0.19,0.00,0.01,0.01,
0.566,0.26,0.97,-0.19,0.00,0.01,0.01,
0.566,0.26,0.97,-0.18,0.00,0.01,0.01,
0.566,0.26,0.97,-0.18,0.01,0.01,0.01,
0.566,0.27,0.97,-0.18,0.01,0.01,0.01,
0.566,0.27,0.97,-0.18,0.00,0.01,0.01,
0.567,0.27,0.97,-0.18,0.00,0.01,0.01,
0.568,0.27,0.97,-0.18,0.01,0.01,0.01,
0.569,0.27,0.97,-0.19,0.01,0.01,0.01,
0.569,0.27,0.97,-0.19,0.00,0.01,0.00,
0.576,0.27,0.97,-0.19,0.00,0.01,0.00,
0.576,0.27,0.97,-0.19,0.01,0.01,0.01,
0.576,0.27,0.97,-0.18,0.01,0.01,0.01,
0.577,0.27,0.97,-0.18,0.01,0.01,0.01,
0.577,0.27,0.97,-0.19,0.01,0.01,0.01,
0.577,0.27,0.97,-0.19,0.01,0.00,0.01,
0.578,0.27,0.97,-0.19,0.00,0.01,0.01,
0.578,0.27,0.97,-0.19,0.00,0.00,0.00,
0.578,0.27,0.97,-0.19,0.00,0.00,0.00,
0.578,0.27,0.97,-0.19,0.00,0.00,0.00,
0.58,0.27,0.97,-0.20,0.00,0.00,0.00,
0.581,0.27,0.97,-0.20,0.00,0.00,0.00,
0.581,0.26,0.97,-0.20,0.00,0.00,0.00,
0.581,0.26,0.97,-0.20,0.00,0.00,0.01,
0.607,0.26,0.97,-0.19,0.00,0.00,0.01,
0.608,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.61,0.27,0.97,-0.19,-0.00,0.00,0.01,
0.611,0.27,0.97,-0.19,-0.00,0.00,0.01,
0.611,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.611,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.611,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.612,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.612,0.26,0.97,-0.19,-0.00,0.00,0.01,
0.612,0.26,0.97,-0.19,-0.00,-0.00,0.01,
0.612,0.26,0.97,-0.19,-0.00,-0.00,0.01,
0.613,0.26,0.97,-0.19,-0.00,-0.00,0.01,
0.613,0.26,0.97,-0.19,-0.00,-0.00,0.01,
0.613,0.26,0.97,-0.19,-0.01,0.00,0.01,
0.613,0.27,0.97,-0.19,-0.01,0.00,0.01,
0.613,0.27,0.97,-0.19,-0.00,-0.00,0.01,
0.614,0.27,0.97,-0.19,-0.01,0.01,0.01,
0.614,0.26,0.97,-0.20,-0.01,0.01,0.01,
0.614,0.26,0.96,-0.19,-0.01,0.01,0.01,
0.614,0.26,0.96,-0.19,-0.01,0.01,0.01,
0.614,0.26,0.96,-0.19,-0.01,0.01,0.01,
0.615,0.27,0.96,-0.19,-0.01,0.01,0.01,
0.615,0.27,0.96,-0.19,-0.01,0.01,0.01,
0.615,0.27,0.96,-0.19,-0.01,0.01,0.01,
0.615,0.27,0.96,-0.19,-0.01,0.01,0.01,
0.615,0.27,0.96,-0.19,-0.01,0.01,0.01,
0.616,0.27,0.96,-0.18,-0.01,0.01,0.01,
0.616,0.27,0.96,-0.18,-0.02,0.01,0.01,
0.616,0.26,0.96,-0.19,-0.02,0.01,0.01,
0.616,0.26,0.96,-0.19,-0.02,0.01,0.01,
0.616,0.26,0.96,-0.19,-0.02,0.01,0.01,
0.617,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.618,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.619,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.619,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.619,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.624,0.26,0.96,-0.19,-0.01,0.00,0.01,
0.625,0.26,0.97,-0.19,-0.01,0.00,0.01,
0.625,0.26,0.97,-0.19,-0.01,-0.00,0.01,
0.625,0.26,0.97,-0.19,-0.02,-0.00,0.01,
0.625,0.26,0.97,-0.19,-0.02,-0.00,0.01,
0.626,0.26,0.97,-0.19,-0.01,-0.00,0.01,
0.626,0.26,0.96,-0.19,-0.01,-0.00,0.01,
0.627,0.26,0.96,-0.19,-0.01,-0.01,0.01,
0.632,0.26,0.97,-0.19,-0.01,-0.01,0.01,
0.633,0.26,0.97,-0.19,-0.01,-0.00,0.01,
0.633,0.26,0.96,-0.19,-0.01,-0.00,0.01,
0.633,0.26,0.96,-0.19,-0.01,-0.00,0.01,
0.633,0.26,0.96,-0.19,-0.01,-0.00,0.01,
0.633,0.26,0.96,-0.19,-0.01,-0.01,0.01,
0.634,0.26,0.96,-0.18,-0.01,-0.01,0.01,
0.634,0.26,0.96,-0.18,-0.00,-0.01,0.01,
0.641,0.26,0.96,-0.18,-0.00,-0.01,0.01,
0.641,0.26,0.96,-0.18,0.00,-0.01,0.01,
0.641,0.27,0.96,-0.19,0.00,-0.01,0.01,
0.642,0.27,0.96,-0.19,0.00,-0.01,0.01,
0.643,0.27,0.96,-0.19,0.00,-0.01,0.01,
0.643,0.27,0.96,-0.19,0.00,-0.01,0.01,
0.643,0.27,0.96,-0.19,0.00,-0.02,0.01,
0.643,0.26,0.96,-0.19,0.00,-0.02,0.01,
0.643,0.26,0.96,-0.19,0.00,-0.02,0.01,
0.643,0.26,0.96,-0.19,0.00,-0.02,0.00,
0.647,0.26,0.96,-0.19,0.00,-0.02,0.00,
0.647,0.26,0.96,-0.19,0.00,-0.02,0.00,
0.647,0.26,0.96,-0.19,0.00,-0.02,0.00,
0.648,0.26,0.96,-0.19,-0.00,-0.02,0.01,
0.649,0.26,0.97,-0.19,-0.00,-0.02,0.01,
0.649,0.26,0.97,-0.19,0.00,-0.02,0.00,
0.656,0.26,0.96,-0.20,0.00,-0.02,0.00,
0.657,0.26,0.96,-0.20,0.00,-0.02,0.01,
0.657,0.26,0.96,-0.20,0.00,-0.02,0.01,
0.657,0.26,0.97,-0.20,0.00,-0.02,0.01,
0.657,0.26,0.97,-0.20,-0.00,-0.02,0.01,
0.657,0.26,0.97,-0.20,0.00,-0.01,0.01,
0.658,0.26,0.97,-0.20,0.00,-0.01,0.01,
0.658,0.26,0.97,-0.20,0.00,-0.01,0.01,
0.66,0.26,0.97,-0.20,0.00,-0.01,0.01,
0.66,0.26,0.97,-0.20,-0.01,-0.01,0.01,
0.662,0.26,0.97,-0.20,-0.01,-0.01,0.01,
0.663,0.26,0.97,-0.20,-0.00,-0.01,0.01,
0.665,0.26,0.97,-0.20,-0.00,-0.01,0.01,
0.665,0.26,0.97,-0.20,-0.01,-0.01,0.01,
0.671,0.26,0.97,-0.20,-0.01,-0.01,0.01,
0.671,0.26,0.97,-0.20,-0.00,-0.00,0.01,
0.672,0.27,0.97,-0.20,-0.00,-0.00,0.01,
0.672,0.27,0.97,-0.20,-0.00,-0.00,0.01,
0.672,0.27,0.97,-0.20,-0.00,-0.00,0.01,
0.673,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.673,0.27,0.97,-0.20,-0.01,-0.00,0.01,
0.673,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.673,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.673,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.676,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.676,0.27,0.97,-0.20,0.00,-0.01,0.01,
0.678,0.27,0.97,-0.20,0.00,-0.01,0.01,
0.678,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.68,0.27,0.97,-0.20,-0.00,-0.01,0.01,
0.68,0.27,0.97,-0.20,0.01,-0.01,0.01,
0.685,0.27,0.97,-0.20,0.01,-0.01,0.01,
0.686,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.709,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.709,0.27,0.96,-0.20,0.00,-0.01,0.01,
0.709,0.27,0.96,-0.21,0.00,-0.01,0.01,
0.709,0.27,0.96,-0.21,0.00,-0.02,0.01,
0.709,0.27,0.96,-0.21,0.00,-0.02,0.01,
0.71,0.27,0.96,-0.21,0.01,-0.02,0.01,
0.71,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.71,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.71,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.71,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.711,0.27,0.97,-0.20,0.01,-0.02,0.01,
0.711,0.27,0.97,-0.20,0.01,-0.01,0.01,
0.711,0.27,0.97,-0.20,0.01,-0.02,0.01,
0.711,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.711,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.02,0.01,
0.712,0.27,0.96,-0.20,0.02,-0.01,0.01,
0.712,0.27,0.96,-0.19,0.02,-0.01,0.01,
0.712,0.27,0.96,-0.19,0.02,-0.01,0.01,
0.712,0.27,0.96,-0.20,0.02,-0.01,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.712,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.713,0.27,0.96,-0.20,0.01,-0.01,0.01,
0.713,0.27,0.96,-0.20,0.02,-0.01,0.01,
0.714,0.27,0.96,-0.20,0.02,-0.01,0.01,
0.715,0.27,0.96,-0.21,0.02,-0.01,0.01,
0.715,0.27,0.96,-0.21,0.02,-0.01,0.01,
0.715,0.27,0.96,-0.21,0.02,-0.01,0.01,
0.715,0.27,0.96,-0.21,0.02,-0.01,0.01,
0.716,0.27,0.96,-0.20,0.02,-0.01,0.01,
0.716,0.27,0.96,-0.20,0.02,-0.01,0.00,
0.719,0.27,0.96,-0.21,0.02,-0.01,0.00,
0.719,0.27,0.96,-0.21,0.01,-0.01,0.00,
0.721,0.27,0.97,-0.20,0.01,-0.01,0.00,
0.721,0.27,0.97,-0.20,0.01,-0.01,0.00,
0.727,0.28,0.97,-0.21,0.01,-0.01,0.00,
0.727,0.28,0.97,-0.21,0.01,-0.01,0.00,
0.729,0.27,0.97,-0.21,0.01,-0.01,0.00,
0.73,0.27,0.97,-0.21,0.01,-0.01,0.00,
0.73,0.27,0.97,-0.21,0.01,-0.01,0.00,
0.73,0.27,0.97,-0.21,0.01,-0.02,-0.00,
0.733,0.27,0.97,-0.21,0.01,-0.01,-0.00,
0.733,0.27,0.97,-0.21,0.01,-0.01,-0.00,
0.733,0.27,0.97,-0.21,0.01,-0.01,-0.00,
0.733,0.27,0.97,-0.21,0.01,-0.01,-0.01,
0.736,0.27,0.97,-0.21,0.01,-0.01,-0.01,
0.736,0.27,0.97,-0.21,0.01,-0.01,-0.00,
0.736,0.26,0.97,-0.21,0.01,-0.01,-0.00,
0.736,0.26,0.97,-0.21,0.01,-0.01,-0.00,
0.737,0.26,0.97,-0.21,0.01,-0.01,-0.01,
0.738,0.26,0.97,-0.21,0.00,-0.01,-0.01,
0.738,0.26,0.97,-0.21,0.00,-0.01,-0.01,
0.738,0.26,0.97,-0.21,0.00,-0.01,-0.01,
0.743,0.26,0.97,-0.21,0.00,-0.01,-0.01,
0.743,0.26,0.97,-0.21,0.00,-0.00,-0.01,
0.743,0.26,0.96,-0.21,0.00,-0.00,-0.01,
0.745,0.26,0.96,-0.21,-0.00,0.00,-0.01,
0.746,0.26,0.97,-0.22,-0.00,0.00,-0.01,
0.746,0.26,0.97,-0.22,-0.00,0.01,-0.01,
0.746,0.26,0.97,-0.21,-0.00,0.01,-0.01,
0.746,0.26,0.97,-0.21,-0.01,0.01,-0.01,
0.748,0.26,0.96,-0.22,-0.01,0.01,-0.01,
0.749,0.26,0.96,-0.22,-0.01,0.01,-0.02,
0.749,0.26,0.96,-0.21,-0.01,0.01,-0.02,
0.75,0.26,0.96,-0.21,-0.01,0.01,-0.01,
0.758,0.26,0.96,-0.21,-0.01,0.01,-0.01,
0.758,0.26,0.96,-0.21,-0.01,0.01,-0.01,
0.759,0.26,0.96,-0.21,-0.02,0.02,-0.01,
0.759,0.26,0.96,-0.21,-0.02,0.02,-0.01,
0.759,0.26,0.96,-0.21,-0.02,0.01,-0.01,
0.759,0.26,0.96,-0.21,-0.03,0.01,-0.01,
0.759,0.26,0.96,-0.21,-0.03,0.01,-0.01,
0.76,0.25,0.96,-0.20,-0.03,0.01,-0.01,
0.761,0.25,0.96,-0.21,-0.03,0.01,-0.01,
0.767,0.25,0.96,-0.21,-0.03,0.01,-0.01,
0.768,0.25,0.97,-0.20,-0.03,0.01,-0.01,
0.768,0.25,0.97,-0.20,-0.04,0.01,-0.01,
0.768,0.25,0.96,-0.19,-0.04,0.01,-0.01,
0.769,0.25,0.96,-0.19,-0.03,0.01,-0.01,
0.773,0.25,0.97,-0.20,-0.03,0.01,-0.01,
0.774,0.25,0.97,-0.19,-0.03,0.01,-0.01,
0.774,0.25,0.97,-0.20,-0.03,0.01,-0.01,
0.774,0.25,0.97,-0.20,-0.03,0.00,-0.01,
0.774,0.25,0.97,-0.20,-0.04,0.00,-0.01,
0.774,0.25,0.97,-0.20,-0.04,-0.00,-0.01,
0.775,0.25,0.97,-0.20,-0.04,-0.00,-0.01,
0.775,0.25,0.97,-0.19,-0.04,-0.00,-0.01,
0.776,0.24,0.97,-0.19,-0.04,-0.00,-0.01,
0.776,0.24,0.97,-0.19,-0.04,-0.01,0.00,
0.776,0.25,0.97,-0.18,-0.04,-0.01,0.00,
0.776,0.25,0.97,-0.18,-0.04,-0.01,0.00,
0.787,0.25,0.97,-0.19,-0.04,-0.01,0.00,
0.788,0.25,0.97,-0.19,-0.04,-0.01,0.00,
0.788,0.25,0.97,-0.18,-0.04,-0.01,0.00,
0.789,0.25,0.97,-0.18,-0.04,-0.01,0.01,
0.789,0.25,0.96,-0.18,-0.04,-0.01,0.01,
0.789,0.25,0.96,-0.17,-0.04,-0.01,0.01,
0.814,0.25,0.97,-0.18,-0.04,-0.01,0.01,
0.814,0.25,0.97,-0.18,-0.04,-0.01,0.01,
0.814,0.25,0.97,-0.18,-0.04,-0.02,0.01,
0.814,0.25,0.97,-0.18,-0.03,-0.02,0.01,
0.814,0.25,0.97,-0.18,-0.02,-0.02,0.01,
0.815,0.25,0.96,-0.17,-0.02,-0.02,0.01,
0.815,0.26,0.96,-0.17,-0.02,-0.02,0.01,
0.815,0.26,0.96,-0.17,-0.02,-0.03,0.02,
0.815,0.26,0.96,-0.18,-0.02,-0.03,0.02,
0.815,0.25,0.96,-0.18,-0.02,-0.03,0.02,
0.816,0.26,0.96,-0.18,-0.02,-0.03,0.02,
0.816,0.26,0.96,-0.18,-0.02,-0.02,0.01,
0.816,0.26,0.96,-0.18,-0.02,-0.03,0.02,
0.816,0.26,0.96,-0.18,-0.02,-0.02,0.01,
0.816,0.26,0.96,-0.18,-0.01,-0.02,0.02,
0.817,0.26,0.96,-0.18,-0.01,-0.02,0.02,
0.817,0.26,0.96,-0.18,-0.01,-0.02,0.02,
0.817,0.26,0.96,-0.18,-0.01,-0.02,0.02,
0.817,0.26,0.96,-0.19,-0.01,-0.02,0.02,
0.817,0.26,0.96,-0.19,-0.01,-0.02,0.02,
0.818,0.26,0.96,-0.19,-0.01,-0.02,0.02,
0.818,0.26,0.96,-0.19,-0.01,-0.02,0.02,
0.818,0.26,0.96,-0.18,-0.01,-0.02,0.02,
0.818,0.26,0.96,-0.18,0.00,-0.02,0.02,
0.818,0.26,0.96,-0.19,0.00,-0.02,0.02,
0.819,0.26,0.96,-0.19,0.00,-0.03,0.01,
0.819,0.26,0.96,-0.19,-0.00,-0.03,0.02,
0.819,0.26,0.96,-0.19,-0.00,-0.03,0.02,
0.819,0.26,0.97,-0.19,-0.00,-0.03,0.02,
0.819,0.26,0.97,-0.19,-0.01,-0.04,0.02,
0.82,0.26,0.96,-0.20,-0.01,-0.04,0.02,
0.82,0.27,0.97,-0.20,-0.01,-0.04,0.02,
0.82,0.27,0.97,-0.20,-0.01,-0.05,0.02,
0.82,0.27,0.97,-0.20,-0.01,-0.05,0.01,
0.82,0.27,0.97,-0.20,-0.01,-0.05,0.01,
0.821,0.27,0.96,-0.20,-0.01,-0.05,0.01,
0.823,0.27,0.96,-0.19,-0.01,-0.05,0.01,
0.823,0.27,0.96,-0.19,-0.01,-0.05,0.02,
0.823,0.27,0.96,-0.20,-0.01,-0.05,0.02,
0.823,0.27,0.96,-0.20,-0.01,-0.05,0.01,
0.824,0.27,0.96,-0.20,-0.01,-0.05,0.01,
0.824,0.27,0.96,-0.20,-0.01,-0.05,0.01,
0.827,0.27,0.96,-0.20,-0.01,-0.05,0.01,
0.827,0.27,0.96,-0.20,-0.01,-0.04,0.01,
0.829,0.27,0.96,-0.21,-0.01,-0.04,0.01,
0.831,0.27,0.96,-0.21,-0.01,-0.04,0.01,
0.832,0.27,0.96,-0.22,-0.01,-0.04,0.01,
0.832,0.27,0.96,-0.22,-0.02,-0.04,0.01,
0.838,0.27,0.96,-0.22,-0.01,-0.03,0.01,
0.838,0.27,0.96,-0.22,-0.01,-0.03,0.01,
0.838,0.27,0.96,-0.23,-0.01,-0.03,0.01,
0.838,0.27,0.96,-0.23,-0.01,-0.03,0.01,
0.838,0.27,0.96,-0.23,-0.02,-0.03,0.01,
0.838,0.27,0.96,-0.23,-0.02,-0.03,0.00,
0.839,0.27,0.96,-0.23,-0.03,-0.03,0.00,
0.839,0.27,0.96,-0.23,-0.03,-0.03,0.00,
0.84,0.26,0.96,-0.23,-0.03,-0.03,0.00,
0.84,0.26,0.96,-0.23,-0.04,-0.03,-0.00,
0.842,0.26,0.97,-0.23,-0.04,-0.03,-0.00,
0.843,0.26,0.97,-0.23,-0.04,-0.03,0.00,
0.844,0.25,0.97,-0.22,-0.04,-0.03,0.00,
0.844,0.25,0.97,-0.22,-0.04,-0.03,0.00,
0.848,0.25,0.97,-0.22,-0.05,-0.03,0.01,
0.848,0.25,0.97,-0.22,-0.05,-0.03,0.01,
0.853,0.26,0.97,-0.22,-0.05,-0.03,0.01,
0.853,0.26,0.97,-0.22,-0.04,-0.04,0.01,
0.853,0.26,0.98,-0.21,-0.04,-0.04,0.01,
0.854,0.26,0.98,-0.21,-0.04,-0.04,0.02,
0.854,0.26,0.98,-0.20,-0.04,-0.04,0.02,
0.854,0.26,0.98,-0.20,-0.05,-0.04,0.01,
0.854,0.26,0.98,-0.20,-0.05,-0.04,0.01,
0.855,0.26,0.98,-0.20,-0.05,-0.04,0.01,
0.859,0.26,0.98,-0.19,-0.05,-0.04,0.01,
0.859,0.26,0.98,-0.19,-0.05,-0.04,0.01,
0.859,0.26,0.98,-0.19,-0.05,-0.04,0.01,
0.859,0.26,0.98,-0.19,-0.04,-0.05,0.01,
